window_id,start_index,end_index,best_match,dtw_distance,label,similarity_score
U_996,39800,39999,Agg_151,358.43668603796675,Aggressive,0.5570562924721352
U_997,39840,40039,Agg_71,374.09497563196373,Aggressive,0.5429985850886333
U_998,39880,40079,Agg_29,365.474078966388,Aggressive,0.5506937853219395
U_999,39920,40119,Agg_104,354.1751755902317,Aggressive,0.5609448050300869
U_1000,39960,40159,Agg_107,341.223065295095,Aggressive,0.5729306646485588
U_1001,40000,40199,Agg_108,350.14924297108627,Aggressive,0.564643290355413
U_1002,40040,40239,Agg_169,353.2250427165336,Aggressive,0.5618154693858092
U_1003,40080,40279,Agg_170,344.8353128646031,Aggressive,0.5695623761502839
U_1004,40120,40319,Agg_51,335.58162932386523,Aggressive,0.5782309881605758
U_1005,40160,40359,Agg_52,341.69290500923023,Aggressive,0.5724914318839248
U_1006,40200,40399,Agg_67,353.9048765582576,Aggressive,0.5611923590021034
U_1007,40240,40439,Agg_67,355.1366933492279,Aggressive,0.5600650816517411
U_1008,40280,40479,Agg_67,347.47153798525716,Aggressive,0.5671166988152069
U_1009,40320,40519,Agg_68,352.98935528361443,Aggressive,0.562031653176855
U_1010,40360,40559,Agg_67,336.7046375890502,Aggressive,0.5771719885928944
U_1011,40400,40599,Agg_68,340.6455421926725,Aggressive,0.5734710276656055
U_1012,40440,40639,Agg_148,353.4398359557148,Aggressive,0.5616185231733463
U_1013,40480,40679,Agg_5,380.78210280785873,Aggressive,0.5371036422010621
U_1014,40520,40719,Agg_107,363.2889196322425,Aggressive,0.552661569780043
U_1015,40560,40759,Agg_108,348.04726537333033,Aggressive,0.5665839840480559
U_1016,40600,40799,Agg_105,350.2333129513068,Aggressive,0.5645658094327934
U_1017,40640,40839,Agg_168,341.40850070583394,Aggressive,0.5727572688875688
U_1018,40680,40879,Agg_169,337.2218259277026,Aggressive,0.576684931214479
U_1019,40720,40919,Agg_50,318.81429083261855,Aggressive,0.5942756961937751
U_1020,40760,40959,Agg_51,321.15717139797925,Aggressive,0.5920073078942739
U_1021,40800,40999,Agg_52,338.3893318883755,Aggressive,0.575586953791274
U_1022,40840,41039,Agg_67,352.69384652,Aggressive,0.5623028254957912
U_1023,40880,41079,Agg_67,345.74563704917796,Aggressive,0.5687166608098456
U_1024,40920,41119,Agg_148,350.3451357663547,Aggressive,0.5644627673036162
U_1025,40960,41159,Agg_67,320.9033441181505,Aggressive,0.5922526458842297
U_1026,41000,41199,Agg_67,320.2536806458103,Aggressive,0.5928810445036375
U_1027,41040,41239,Agg_68,328.115461899422,Aggressive,0.5853211749485482
U_1028,41080,41279,Agg_148,323.7260555389553,Aggressive,0.5895300523472826
U_1029,41120,41319,Agg_67,290.04495444611086,Aggressive,0.6228492779535572
U_1030,41160,41359,Agg_68,272.71981201699833,Aggressive,0.6407151713359432
U_1031,41200,41399,Agg_69,290.0130687063552,Aggressive,0.62288169699951
U_1032,41240,41439,Agg_70,300.3479246857512,Aggressive,0.6124618498121229
U_1033,41280,41479,Agg_151,354.4164708503582,Aggressive,0.5607239064823878
U_1034,41320,41519,Agg_71,385.24988338531995,Aggressive,0.5332008383566383
U_1035,41360,41559,Agg_168,296.193639793222,Aggressive,0.6166291821065558
U_1036,41400,41599,Agg_169,337.3735140478148,Aggressive,0.5765421582845355
U_1037,41440,41639,Agg_106,335.2630293603414,Aggressive,0.5785317823790025
U_1038,41480,41679,Agg_107,326.5085818584718,Aggressive,0.5868584686653848
U_1039,41520,41719,Agg_168,287.8708858729935,Aggressive,0.6250635782134148
U_1040,41560,41759,Agg_169,275.361910438692,Aggressive,0.6379578505771276
U_1041,41600,41799,Agg_170,288.10485992257605,Aggressive,0.6248248968995664
U_1042,41640,41839,Agg_51,294.6280018768593,Aggressive,0.6182070837901568
U_1043,41680,41879,Agg_52,302.01642620951435,Aggressive,0.6107960460577071
U_1044,41720,41919,Agg_67,342.75219999868483,Aggressive,0.5715023779970047
U_1045,41760,41959,Agg_67,342.84596661836446,Aggressive,0.5714149113393643
U_1046,41800,41999,Agg_67,291.8874006002032,Aggressive,0.6209788786571565
U_1047,41840,42039,Agg_68,312.18030600244805,Aggressive,0.6007460122391427
U_1048,41880,42079,Agg_69,324.1174991488789,Aggressive,0.5891534822075122
U_1049,41920,42119,Agg_70,366.637833953885,Aggressive,0.5496486590619744
U_1050,41960,42159,Agg_71,327.52187979760606,Aggressive,0.585888582243097
U_1051,42000,42199,Agg_115,375.2238128961156,Aggressive,0.5419989547284831
U_1052,42040,42239,Agg_168,334.1157598908969,Aggressive,0.5796162306625692
U_1053,42080,42279,Agg_169,307.70699142708185,Aggressive,0.6051486845803478
U_1054,42120,42319,Agg_50,316.20126611024375,Aggressive,0.5968158937164397
U_1055,42160,42359,Agg_51,346.79510966055926,Aggressive,0.56774323112557
U_1056,42200,42399,Agg_116,360.68965066290735,Aggressive,0.5550114277261711
U_1057,42240,42439,Agg_116,356.3901204025268,Aggressive,0.5589203523081571
U_1058,42280,42479,Agg_50,351.8275822053615,Aggressive,0.5630985033032098
U_1059,42320,42519,Agg_51,354.77882804618224,Aggressive,0.5603923427694355
U_1060,42360,42559,Agg_3,346.1278196540872,Aggressive,0.5683619774020404
U_1061,42400,42599,Agg_148,331.27820596873005,Aggressive,0.5823071476876338
U_1062,42440,42639,Agg_68,316.1409788803275,Aggressive,0.5968746286584555
U_1063,42480,42679,Agg_69,327.9648816540814,Aggressive,0.5854650631144522
U_1064,42520,42719,Agg_168,381.46152624910326,Aggressive,0.5365082991549951
U_1065,42560,42759,Agg_71,352.4009706011454,Aggressive,0.5625717108895705
U_1066,42600,42799,Agg_49,338.1960981343717,Aggressive,0.5757685354140635
U_1067,42640,42839,Agg_50,316.0776899724751,Aggressive,0.5969362942097979
U_1068,42680,42879,Agg_50,321.46840338227815,Aggressive,0.5917066238097869
U_1069,42720,42919,Agg_51,310.0362249010885,Aggressive,0.6028522227580935
U_1070,42760,42959,Agg_52,324.4653147179312,Aggressive,0.5888190842219476
U_1071,42800,42999,Agg_67,336.43176832768637,Aggressive,0.5774291264677981
U_1072,42840,43039,Agg_68,327.32124471635996,Aggressive,0.5860804944018035
U_1073,42880,43079,Agg_69,328.8699462102402,Aggressive,0.5846007537071598
U_1074,42920,43119,Agg_70,352.03929652566006,Aggressive,0.5629039363709449
U_1075,42960,43159,Agg_3,360.9986576673751,Aggressive,0.5547315488060565
U_1076,43000,43199,Agg_67,359.6926543044826,Aggressive,0.5559154068542909
U_1077,43040,43239,Agg_67,333.1511891168837,Aggressive,0.580529557136523
U_1078,43080,43279,Agg_68,332.7789430088357,Aggressive,0.5808824118469835
U_1079,43120,43319,Agg_67,336.8980595717576,Aggressive,0.5769897870778828
U_1080,43160,43359,Agg_68,346.5732916135285,Aggressive,0.56794883767048
U_1081,43200,43399,Agg_149,333.5792573677339,Aggressive,0.5801240531792863
U_1082,43240,43439,Agg_150,333.25293473092285,Aggressive,0.5804331490562934
U_1083,43280,43479,Agg_151,347.7353186470025,Aggressive,0.5668725630772533
U_1084,43320,43519,Agg_71,349.5670592284656,Aggressive,0.5651801368063784
U_1085,43360,43559,Agg_29,353.4515402302595,Aggressive,0.5616077933828997
U_1086,43400,43599,Agg_169,329.8969294199745,Aggressive,0.583621560912888
U_1087,43440,43639,Agg_169,320.7903308901515,Aggressive,0.5923619120777159
U_1088,43480,43679,Agg_51,322.4681978276891,Aggressive,0.5907417460862526
U_1089,43520,43719,Agg_51,333.91050516022716,Aggressive,0.579810460494834
U_1090,43560,43759,Agg_67,343.4255417881855,Aggressive,0.5708745734930621
U_1091,43600,43799,Agg_67,349.4659971300839,Aggressive,0.5652733807191942
U_1092,43640,43839,Agg_150,336.1623644708172,Aggressive,0.5776831111098795
U_1093,43680,43879,Agg_151,370.3657473580648,Aggressive,0.5463140898340113
U_1094,43720,43919,Agg_68,360.6815130550082,Aggressive,0.5550188001625801
U_1095,43760,43959,Agg_68,363.6510574675866,Aggressive,0.5523349712115329
U_1096,43800,43999,Agg_71,384.3417971066438,Aggressive,0.5339917888838723
U_1097,43840,44039,Agg_106,348.73743459122,Aggressive,0.5659460368529375
U_1098,43880,44079,Agg_107,333.512970137542,Aggressive,0.5801868277435162
U_1099,43920,44119,Agg_106,338.2325256729836,Aggressive,0.5757343001006147
U_1100,43960,44159,Agg_117,350.6546520238245,Aggressive,0.5641776533149849
U_1101,44000,44199,Agg_104,346.95573314531146,Aggressive,0.5675943932229995
U_1102,44040,44239,Agg_168,347.4584154997273,Aggressive,0.5671288467556648
U_1103,44080,44279,Agg_106,350.0176375879931,Aggressive,0.5647646024049752
U_1104,44120,44319,Agg_168,339.42060288846267,Aggressive,0.5746188370679244
U_1105,44160,44359,Agg_105,348.70500487843697,Aggressive,0.5659759966650688
U_1106,44200,44399,Agg_105,349.945789433031,Aggressive,0.5648308420538274
U_1107,44240,44439,Agg_107,355.57886357955107,Aggressive,0.5596609891975383
U_1108,44280,44479,Agg_115,353.6372766245081,Aggressive,0.5614375486174416
U_1109,44320,44519,Agg_168,338.94633201506537,Aggressive,0.5750638615441779
U_1110,44360,44559,Agg_168,316.72484972516526,Aggressive,0.5963060344484803
U_1111,44400,44599,Agg_169,315.5278355092352,Aggressive,0.5974723131300591
U_1112,44440,44639,Agg_170,337.05808958059833,Aggressive,0.5768390839389672
U_1113,44480,44679,Agg_115,344.8842198515032,Aggressive,0.569516908309503
U_1114,44520,44719,Agg_51,339.1583247335154,Aggressive,0.5748648989909484
U_1115,44560,44759,Agg_9,344.75492600904823,Aggressive,0.5696371180777737
U_1116,44600,44799,Agg_67,343.7665177227277,Aggressive,0.5705569204368703
U_1117,44640,44839,Agg_68,326.8513635906798,Aggressive,0.5865301927547479
U_1118,44680,44879,Agg_148,320.3251204825333,Aggressive,0.5928119104277676
U_1119,44720,44919,Agg_69,348.39691147392875,Aggressive,0.5662607042845273
U_1120,44760,44959,Agg_148,333.85969951274836,Aggressive,0.5798585472542382
U_1121,44800,44999,Agg_149,343.00251267498606,Aggressive,0.5712689130795917
U_1122,44840,45039,Agg_70,361.11509259655924,Aggressive,0.5546261260552642
U_1123,44880,45079,Agg_6,387.6190039377427,Aggressive,0.5311428260470261
U_1124,44920,45119,Agg_31,367.7583993545819,Aggressive,0.5486441942784338
U_1125,44960,45159,Agg_67,347.3739399722532,Aggressive,0.5672070549139648
U_1126,45000,45199,Agg_68,343.40562749388494,Aggressive,0.5708931311074115
U_1127,45040,45239,Agg_148,356.1346417023685,Aggressive,0.5591534857883114
U_1128,45080,45279,Agg_67,336.2311907021855,Aggressive,0.577618213495788
U_1129,45120,45319,Agg_68,343.24507303582305,Aggressive,0.5710427696821213
U_1130,45160,45359,Agg_148,339.1949506106862,Aggressive,0.5748305313035575
U_1131,45200,45399,Agg_67,319.4007526333649,Aggressive,0.5937070668003096
U_1132,45240,45439,Agg_68,313.26588200609586,Aggressive,0.5996824182766126
U_1133,45280,45479,Agg_68,350.95064047896255,Aggressive,0.5639051353065894
U_1134,45320,45519,Agg_70,343.4582657865746,Aggressive,0.570844080157784
U_1135,45360,45559,Agg_148,369.2478717736439,Aggressive,0.547311885554372
U_1136,45400,45599,Agg_12,342.2596648621943,Aggressive,0.5719620407556655
U_1137,45440,45639,Agg_67,337.5279480636208,Aggressive,0.5763968371564415
U_1138,45480,45679,Agg_68,333.9345846741421,Aggressive,0.5797876710003255
U_1139,45520,45719,Agg_69,346.6132598024162,Aggressive,0.567911785045345
U_1140,45560,45759,Agg_67,334.1433549901273,Aggressive,0.579590122748026
U_1141,45600,45799,Agg_68,338.6407717460678,Aggressive,0.5753507616694508
U_1142,45640,45839,Agg_69,340.8836746812321,Aggressive,0.5732481558286509
U_1143,45680,45879,Agg_148,344.7116892278208,Aggressive,0.569677322740846
U_1144,45720,45919,Agg_148,341.13594567346615,Aggressive,0.5730121460319479
U_1145,45760,45959,Agg_68,351.63250094053495,Aggressive,0.5632778438753241
U_1146,45800,45999,Agg_68,350.45305694904675,Aggressive,0.5643633382721208
U_1147,45840,46039,Agg_69,338.821808594579,Aggressive,0.5751807632160482
U_1148,45880,46079,Agg_70,337.6454690375548,Aggressive,0.5762862754378422
U_1149,45920,46119,Agg_71,358.73852846437757,Aggressive,0.5567818938999304
U_1150,45960,46159,Agg_168,345.92043562279974,Aggressive,0.5685544120656947
U_1151,46000,46199,Agg_169,327.8584896423258,Aggressive,0.5855667481822493
U_1152,46040,46239,Agg_117,349.18246037782825,Aggressive,0.5655350651387526
U_1153,46080,46279,Agg_51,352.8087213507084,Aggressive,0.5621973955707006
U_1154,46120,46319,Agg_52,367.8599831080822,Aggressive,0.5485532263085942
U_1155,46160,46359,Agg_32,374.3674188954862,Aggressive,0.5427571570693692
U_1156,46200,46399,Agg_149,339.2269736908125,Aggressive,0.5748004843086331
U_1157,46240,46439,Agg_150,331.62204320829994,Aggressive,0.5819804149677932
U_1158,46280,46479,Agg_69,335.1293424097877,Aggressive,0.5786580445033391
U_1159,46320,46519,Agg_70,361.7078939698239,Aggressive,0.554089701210597
U_1160,46360,46559,Agg_29,367.2849123308417,Aggressive,0.5490683996624373
U_1161,46400,46599,Agg_116,348.4128416673546,Aggressive,0.5662459797595645
U_1162,46440,46639,Agg_117,354.43695218339525,Aggressive,0.5607051604441845
U_1163,46480,46679,Agg_104,354.9211767088465,Aggressive,0.5602621446852932
U_1164,46520,46719,Agg_104,347.6814977655635,Aggressive,0.5669223671416697
U_1165,46560,46759,Agg_51,347.84463038993874,Aggressive,0.5667714230710219
U_1166,46600,46799,Agg_52,358.6756916776481,Aggressive,0.5568390063525721
U_1167,46640,46839,Agg_67,358.34939297381834,Aggressive,0.5571356739591434
U_1168,46680,46879,Agg_67,334.4263257758331,Aggressive,0.5793224699766565
U_1169,46720,46919,Agg_68,334.51775722029805,Aggressive,0.579236014400007
U_1170,46760,46959,Agg_69,336.8717428910658,Aggressive,0.5770145737390867
U_1171,46800,46999,Agg_70,349.55827216088966,Aggressive,0.5651882434939633
U_1172,46840,47039,Agg_69,357.915930698309,Aggressive,0.5575300180999563
U_1173,46880,47079,Agg_152,370.93236819476004,Aggressive,0.5458090291291523
U_1174,46920,47119,Agg_6,369.13227476550844,Aggressive,0.54741516928434
U_1175,46960,47159,Agg_51,359.63085882751534,Aggressive,0.5559714854033554
U_1176,47000,47199,Agg_52,348.33765287423876,Aggressive,0.5663154812891011
U_1177,47040,47239,Agg_67,345.95549548257515,Aggressive,0.5685218749353556
U_1178,47080,47279,Agg_68,351.29421147861564,Aggressive,0.5635889728932781
U_1179,47120,47319,Agg_67,335.71127120339287,Aggressive,0.5781086364079475
U_1180,47160,47359,Agg_67,347.6701501317352,Aggressive,0.5669328684254011
U_1181,47200,47399,Agg_148,346.7039982426954,Aggressive,0.5678276746849685
U_1182,47240,47439,Agg_149,347.85467121770995,Aggressive,0.566762133762892
U_1183,47280,47479,Agg_69,351.9316532913651,Aggressive,0.5630028528489994
U_1184,47320,47519,Agg_149,364.6595287691055,Aggressive,0.5514264854191141
U_1185,47360,47559,Agg_68,377.6854054231028,Aggressive,0.5398254937764806
U_1186,47400,47599,Agg_148,374.50932111429177,Aggressive,0.5426314516754648
U_1187,47440,47639,Agg_28,391.0823911298001,Aggressive,0.5281485296495503
U_1188,47480,47679,Agg_29,372.4666825641541,Aggressive,0.5444437520528096
U_1189,47520,47719,Agg_106,362.7938176987726,Aggressive,0.5531083962144485
U_1190,47560,47759,Agg_104,352.80006747362944,Aggressive,0.5622053372452247
U_1191,47600,47799,Agg_104,361.3102946873085,Aggressive,0.5544494307279337
U_1192,47640,47839,Agg_51,350.2549100759695,Aggressive,0.5645459067180444
U_1193,47680,47879,Agg_52,361.39568877222723,Aggressive,0.5543721504050247
U_1194,47720,47919,Agg_148,361.36971155231737,Aggressive,0.5543956582462574
U_1195,47760,47959,Agg_149,351.67689525617095,Aggressive,0.5632370266232073
U_1196,47800,47999,Agg_150,342.55119987246223,Aggressive,0.5716899185037695
U_1197,47840,48039,Agg_68,358.349563813642,Aggressive,0.5571355185918906
U_1198,47880,48079,Agg_68,370.52950970809644,Aggressive,0.5461680713338395
U_1199,47920,48119,Agg_67,346.4146730673315,Aggressive,0.5680959092884461
U_1200,47960,48159,Agg_151,376.92858321255153,Aggressive,0.5404927997516229
U_1201,48000,48199,Agg_6,388.9522860285911,Aggressive,0.5299881229644675
U_1202,48040,48239,Agg_24,396.18587917740865,Aggressive,0.5237670083197551
U_1203,48080,48279,Agg_52,350.76371713962027,Aggressive,0.5640772212131026
U_1204,48120,48319,Agg_67,350.5596690486922,Aggressive,0.5642651325108111
U_1205,48160,48359,Agg_70,359.822863448375,Aggressive,0.5557972623548764
U_1206,48200,48399,Agg_71,361.65521444898155,Aggressive,0.5541373497982496
U_1207,48240,48439,Agg_49,373.07916833935155,Aggressive,0.5438996988033653
U_1208,48280,48479,Agg_106,352.86404502410284,Aggressive,0.5621466276128972
U_1209,48320,48519,Agg_107,351.59800225574924,Aggressive,0.5633095648776046
U_1210,48360,48559,Agg_106,347.61149467845576,Aggressive,0.566987152231182
U_1211,48400,48599,Agg_106,354.3895052887701,Aggressive,0.5607485883242576
U_1212,48440,48639,Agg_105,357.9399990128987,Aggressive,0.5575081145317786
U_1213,48480,48679,Agg_116,357.83380730528586,Aggressive,0.5576047616488407
U_1214,48520,48719,Agg_105,359.57097007004336,Aggressive,0.5560258390284379
U_1215,48560,48759,Agg_51,368.7921118935575,Aggressive,0.547719211424954
U_1216,48600,48799,Agg_52,345.74482773111845,Aggressive,0.5687174121298201
U_1217,48640,48839,Agg_68,347.0505992880495,Aggressive,0.5675065061139433
U_1218,48680,48879,Agg_70,378.0532176177187,Aggressive,0.539501483628255
U_1219,48720,48919,Agg_71,363.802277049357,Aggressive,0.552198649057515
U_1220,48760,48959,Agg_168,359.32057726561544,Aggressive,0.5562531471957015
U_1221,48800,48999,Agg_104,359.70058924493486,Aggressive,0.5559082064143028
U_1222,48840,49039,Agg_104,356.53585459779543,Aggressive,0.5587874081674872
U_1223,48880,49079,Agg_170,353.1481660949891,Aggressive,0.561885975161936
U_1224,48920,49119,Agg_169,346.3885725680223,Aggressive,0.5681201134027115
U_1225,48960,49159,Agg_171,338.00446087894795,Aggressive,0.5759486733841803
U_1226,49000,49199,Agg_117,341.0261027446633,Aggressive,0.5731148966238876
U_1227,49040,49239,Agg_118,372.40248711437005,Aggressive,0.5445008064977244
U_1228,49080,49279,Agg_71,376.72536865115114,Aggressive,0.5406721187214668
U_1229,49120,49319,Agg_71,338.4720373274406,Aggressive,0.5755092530497553
U_1230,49160,49359,Agg_169,336.5702288834877,Aggressive,0.57729863408989
U_1231,49200,49399,Agg_50,338.57781794592813,Aggressive,0.5754098887482904
U_1232,49240,49439,Agg_23,358.39030614966373,Aggressive,0.5570984674329635
U_1233,49280,49479,Agg_172,378.54929551263143,Aggressive,0.539064790701468
U_1234,49320,49519,Agg_12,356.37316068193127,Aggressive,0.5589358256490707
U_1235,49360,49559,Agg_12,343.3415560314604,Aggressive,0.5709528417342851
U_1236,49400,49599,Agg_67,355.60236778999996,Aggressive,0.5596395172302483
U_1237,49440,49639,Agg_67,349.89896353472443,Aggressive,0.5648740168786155
U_1238,49480,49679,Agg_67,356.0083432434179,Aggressive,0.5592687735803202
U_1239,49520,49719,Agg_149,364.28835736517465,Aggressive,0.5517606828967467
U_1240,49560,49759,Agg_148,360.6559549986458,Aggressive,0.5550419556561389
U_1241,49600,49799,Agg_148,340.5318215286245,Aggressive,0.573577491142153
U_1242,49640,49839,Agg_149,302.0493377882025,Aggressive,0.6107632333000096
U_1243,49680,49879,Agg_48,299.02406316422525,Aggressive,0.6137868025998104
U_1244,49720,49919,Agg_48,336.8897655533823,Aggressive,0.5769975987773105
U_1245,49760,49959,Agg_170,312.58613041685584,Aggressive,0.6003481848375395
U_1246,49800,49999,Agg_170,320.2915282924699,Aggressive,0.5928444174068589
U_1247,49840,50039,Agg_168,313.43677772424957,Aggressive,0.5995151546960998
U_1248,49880,50079,Agg_168,317.0223960965741,Aggressive,0.5960164815845256
U_1249,49920,50119,Agg_168,328.21679778372976,Aggressive,0.5852243625357207
U_1250,49960,50159,Agg_104,347.3825137833691,Aggressive,0.5671991167153303
U_1251,50000,50199,Agg_31,348.77082854977795,Aggressive,0.5659151878909352
U_1252,50040,50239,Agg_171,353.8964098207432,Aggressive,0.5612001150469513
U_1253,50080,50279,Agg_51,358.25770964210045,Aggressive,0.5572190599930879
U_1254,50120,50319,Agg_52,357.02316665819393,Aggressive,0.55834309363686
U_1255,50160,50359,Agg_25,348.1301450921975,Aggressive,0.5665073374909452
U_1256,50200,50399,Agg_26,356.2133268052554,Aggressive,0.5590816724478413
U_1257,50240,50439,Agg_52,339.7185343660997,Aggressive,0.5743394539787317
U_1258,50280,50479,Agg_26,314.5422648537059,Aggressive,0.5984342894996295
U_1259,50320,50519,Agg_67,346.7150754685845,Aggressive,0.5678174074593341
U_1260,50360,50559,Agg_68,351.61271257003204,Aggressive,0.5632960387547358
U_1261,50400,50599,Agg_67,343.1965512604082,Aggressive,0.5710880002442011
U_1262,50440,50639,Agg_68,349.9064764191583,Aggressive,0.5648670895608583
U_1263,50480,50679,Agg_69,331.03450927812514,Aggressive,0.5825388325188693
U_1264,50520,50719,Agg_70,338.24427681937124,Aggressive,0.5757232565776046
U_1265,50560,50759,Agg_152,386.40306220428994,Aggressive,0.5321980985463546
U_1266,50600,50799,Agg_23,415.58537905211875,Aggressive,0.5074410008182272
U_1267,50640,50839,Agg_52,323.0196721535576,Aggressive,0.5902102048443103
U_1268,50680,50879,Agg_67,343.73596865593964,Aggressive,0.5705853727263805
U_1269,50720,50919,Agg_67,346.56344894933295,Aggressive,0.5679579627117575
U_1270,50760,50959,Agg_67,337.5878623594187,Aggressive,0.5763404681634051
U_1271,50800,50999,Agg_68,348.2792528710971,Aggressive,0.5663694698150831
U_1272,50840,51039,Agg_11,382.90814096289995,Aggressive,0.5352429041210223
U_1273,50880,51079,Agg_106,403.6183293184223,Aggressive,0.5174509259208101
U_1274,50920,51119,Agg_71,367.0741540327275,Aggressive,0.5492573272177373
U_1275,50960,51159,Agg_107,345.8948838910764,Aggressive,0.5685781263976827
U_1276,51000,51199,Agg_168,360.3337603593561,Aggressive,0.555333945534775
U_1277,51040,51239,Agg_116,330.70641562951164,Aggressive,0.5828508999672704
U_1278,51080,51279,Agg_117,338.8133175560336,Aggressive,0.5751887354060402
U_1279,51120,51319,Agg_105,351.63401984162533,Aggressive,0.5632764473105301
U_1280,51160,51359,Agg_169,349.2260706841305,Aggressive,0.565494808020592
U_1281,51200,51399,Agg_50,329.7272968870779,Aggressive,0.5837831864826576
U_1282,51240,51439,Agg_51,356.16154232032636,Aggressive,0.5591289334294262
U_1283,51280,51479,Agg_51,391.04793744289225,Aggressive,0.5281782335482861
U_1284,51320,51519,Agg_12,377.4135501345688,Aggressive,0.5400650993999669
U_1285,51360,51559,Agg_68,354.26137474226266,Aggressive,0.5608658823116707
U_1286,51400,51599,Agg_69,333.72484901425906,Aggressive,0.5799862005066132
U_1287,51440,51639,Agg_69,344.12610960696753,Aggressive,0.5702221162576273
U_1288,51480,51679,Agg_151,352.7138294294031,Aggressive,0.5622844841428734
U_1289,51520,51719,Agg_48,369.55143575619985,Aggressive,0.5470407496755056
U_1290,51560,51759,Agg_49,365.930829737836,Aggressive,0.5502833572647935
U_1291,51600,51799,Agg_50,354.07467541501546,Aggressive,0.5610368355844545
U_1292,51640,51839,Agg_51,340.22180115183164,Aggressive,0.573867827683335
U_1293,51680,51879,Agg_52,354.92110181666294,Aggressive,0.5602622131768857
U_1294,51720,51919,Agg_149,352.8240687307009,Aggressive,0.562183311535531
U_1295,51760,51959,Agg_68,341.54151562992797,Aggressive,0.572632922464018
U_1296,51800,51999,Agg_150,346.9727551632832,Aggressive,0.5675786224647932
U_1297,51840,52039,Agg_26,346.5563572213941,Aggressive,0.5679645374768109
U_1298,51880,52079,Agg_11,368.2344113665175,Aggressive,0.5482180570760695
U_1299,51920,52119,Agg_29,370.6713028323316,Aggressive,0.5460416731928893
U_1300,51960,52159,Agg_50,372.65560051036164,Aggressive,0.544275883735321
U_1301,52000,52199,Agg_24,387.92495020133344,Aggressive,0.5308776358300156
U_1302,52040,52239,Agg_52,359.84352757533253,Aggressive,0.5557785151897143
U_1303,52080,52279,Agg_150,334.8705543815038,Aggressive,0.5789025380354141
U_1304,52120,52319,Agg_71,354.88892164897925,Aggressive,0.5602916438711536
U_1305,52160,52359,Agg_29,359.31001421139865,Aggressive,0.5562627384454446
U_1306,52200,52399,Agg_104,349.1139688222884,Aggressive,0.5655982961766493
U_1307,52240,52439,Agg_105,345.9621528880964,Aggressive,0.5685156967732821
U_1308,52280,52479,Agg_106,348.424912553461,Aggressive,0.566234822707221
U_1309,52320,52519,Agg_107,353.46291641993747,Aggressive,0.561597364557816
U_1310,52360,52559,Agg_115,351.50321223517113,Aggressive,0.5633967320198294
U_1311,52400,52599,Agg_116,337.44912571164,Aggressive,0.5764710037587105
U_1312,52440,52639,Agg_170,344.5108207106207,Aggressive,0.569864141925354
U_1313,52480,52679,Agg_106,347.7204248073726,Aggressive,0.566886344906197
U_1314,52520,52719,Agg_116,351.9550239344201,Aggressive,0.5629813754127112
U_1315,52560,52759,Agg_50,352.00375229613746,Aggressive,0.5629365970683988
U_1316,52600,52799,Agg_51,368.5386223370159,Aggressive,0.5479458935970769
U_1317,52640,52839,Agg_8,336.5717476581542,Aggressive,0.5772972028817377
U_1318,52680,52879,Agg_9,367.6646964870238,Aggressive,0.5487281183120357
U_1319,52720,52919,Agg_10,382.0194522795002,Aggressive,0.5360199113759521
U_1320,52760,52959,Agg_148,393.5161128258226,Aggressive,0.5260545421265017
U_1321,52800,52999,Agg_2,348.4654217420812,Aggressive,0.5661973818980949
U_1322,52840,53039,Agg_68,334.10748047786257,Aggressive,0.5796240641019518
U_1323,52880,53079,Agg_69,303.66955913719335,Aggressive,0.6091500544153923
U_1324,52920,53119,Agg_70,317.26026194308474,Aggressive,0.5957851070737639
U_1325,52960,53159,Agg_148,346.7207568449688,Aggressive,0.5678121415943977
U_1326,53000,53199,Agg_67,361.68531015658493,Aggressive,0.5541101277512225
U_1327,53040,53239,Agg_68,340.67040339773854,Aggressive,0.5734477556333178
U_1328,53080,53279,Agg_67,345.9574885080887,Aggressive,0.5685200253737696
U_1329,53120,53319,Agg_68,344.2983161012501,Aggressive,0.5700618500316295
U_1330,53160,53359,Agg_150,339.3802580308565,Aggressive,0.5746566806128884
U_1331,53200,53399,Agg_149,335.024318193921,Aggressive,0.5787572551168368
U_1332,53240,53439,Agg_150,378.09895951475835,Aggressive,0.5394612026446147
U_1333,53280,53479,Agg_11,388.24883736309715,Aggressive,0.5305970389547704
U_1334,53320,53519,Agg_67,351.9758986216835,Aggressive,0.562962192432813
U_1335,53360,53559,Agg_67,339.5316053207022,Aggressive,0.5745147294584767
U_1336,53400,53599,Agg_68,346.0867024188207,Aggressive,0.5684001255063253
U_1337,53440,53639,Agg_70,340.8482520023083,Aggressive,0.5732813029707544
U_1338,53480,53679,Agg_71,338.8952627929342,Aggressive,0.5751118020803057
U_1339,53520,53719,Agg_107,358.79936974571564,Aggressive,0.5567266007469132
U_1340,53560,53759,Agg_108,362.2993012210821,Aggressive,0.5535550548968021
U_1341,53600,53799,Agg_106,356.4268273287955,Aggressive,0.5588868639081904
U_1342,53640,53839,Agg_169,349.3758599398721,Aggressive,0.5653565578558939
U_1343,53680,53879,Agg_50,328.4426506944163,Aggressive,0.5850086489481092
U_1344,53720,53919,Agg_51,319.0817320449059,Aggressive,0.5940163194856886
U_1345,53760,53959,Agg_52,340.05518007884655,Aggressive,0.5740239303533871
