datetime_ist,Accelerometer_x,Accelerometer_y,Accelerometer_z,Gravity_x,Gravity_y,Gravity_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Magnetometer_x,Magnetometer_y,Magnetometer_z,Orientation_qw,Orientation_qx,Orientation_qy,Orientation_qz,Location_latitude,Location_longitude,Location_speed,Location_bearing,Location_horizontalaccuracy
2026-06-10 19:17:17.462110+05:30,-0.1314868382449727,-0.1740945841461419,0.0373608856230974,-0.0419431216797092,-2.6889216885894536,-9.430711824038625,-0.0392703376710414,-0.0012520449236035,-0.013076745904982,-13.136856079101562,16.715187072753906,-52.31038665771485,0.5440627335116054,0.0742426207954397,-0.1168569422519604,-0.8275435691051412,23.06371475572052,72.65237809165627,1.0080000042915345,69.609375,21.767766507464174
2026-06-10 19:17:17.487110+05:30,-0.1295346721307374,-0.0833960760891437,-0.2309545354872942,-0.0488333241514395,-2.6935785744845866,-9.429349888035654,0.0805403664708137,-0.0669240206480026,-0.0474492125213146,-12.992713928222656,16.922119140625,-52.37682342529297,0.5437147225086333,0.074033966667837,-0.1172856999677138,-0.8277302696377553,23.06371475572052,72.65237809165627,0.9360000014305115,69.609375,21.767766507464174
2026-06-10 19:17:17.512110+05:30,-0.1326087001480627,-0.1602992830276489,0.1526478914916515,-0.065212275954429,-2.7169328543260693,-9.422547806805373,0.0847012847661972,-0.1055353283882141,-0.0694956630468368,-12.861656188964844,16.94403076171875,-52.16185760498047,0.5428743929475162,0.0738955740351142,-0.118841076784919,-0.8280722836756849,23.063713079339884,72.65236317186863,0.8639999985694885,275.2734375,21.767766507464174
2026-06-10 19:17:17.537110+05:30,-0.136277771449089,-0.2191740813225507,0.1124661032289266,-0.0838391710809897,-2.728088162329793,-9.419176869067549,0.0056365355849266,-0.080736443400383,-0.0976484641432762,-13.2529296875,16.780357360839844,-52.24446868896485,0.5418078752611649,0.073267331270436,-0.119948065791342,-0.8286667110552253,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.562110+05:30,-0.2105715082752518,-0.1486678819447755,0.0783627580970525,-0.0816707501338794,-2.721381065906584,-9.42113560191989,-0.0712519735097885,0.0523036904633045,-0.0930351987481117,-13.49897003173828,16.809295654296875,-52.41182708740234,0.5408069698051207,0.0730196243319799,-0.1196824529480031,-0.8293805384709452,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.587110+05:30,-0.2235970305976457,-0.206881293721497,0.1672095008075237,-0.0506886468616547,-2.6951903935953974,-9.428879347914457,-0.1459012627601623,0.1360434740781784,-0.1009685695171356,-13.511871337890623,16.90594482421875,-52.05312347412109,0.5400496940626053,0.0734817012641744,-0.1177343914739775,-0.8301117063491131,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.612110+05:30,-0.0415293623802019,-0.1225266017332673,-0.0723468588083982,-0.0129387025554664,-2.6613313786134123,-9.438619236162303,-0.123035691678524,0.1092234551906585,-0.1066797897219657,-13.30644989013672,16.96135711669922,-51.9897689819336,0.5393129598402467,0.0740202559081274,-0.1152620880959762,-0.8308894220438028,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.637110+05:30,-0.1068154570560902,-0.1278589026719331,-0.3595855915755033,0.0079049741422437,-2.6494150231093165,-9.441976729896664,0.0424595586955547,-0.0186406336724758,-0.1298985034227371,-13.367286682128906,17.0889892578125,-52.09781646728516,0.5382078094595015,0.0744214424935489,-0.1142568167465569,-0.8317085842548125,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.662110+05:30,-0.0549394681399688,-0.0746548434898257,-0.3958873235344886,-0.0076090519440796,-2.6815201801612973,-9.432909041821956,0.2131505757570266,-0.179260104894638,-0.1552662253379821,-13.597702026367188,16.9932861328125,-52.23476409912109,0.5364123750884213,0.0744333827800156,-0.1162546839729263,-0.8325900978671057,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.687110+05:30,0.0095858712964924,-0.1109220886573195,0.0080289926767349,-0.0511851434080163,-2.736082960475981,-9.417091879487035,0.2198365181684494,-0.2551857233047485,-0.1362428963184356,-13.741325378417969,16.653770446777344,-52.232383728027344,0.534318307867734,0.0738294783879194,-0.1200464823221454,-0.8334518768352266,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.712110+05:30,0.029671390566416,-0.163473236888647,0.3235942407399416,-0.0943147897248622,-2.776905676990747,-9.404801137712598,0.0987466052174568,-0.1570170372724533,-0.0930479988455772,-14.3284912109375,16.43840789794922,-52.10248565673828,0.5326380398436596,0.0728946911981769,-0.1231866724205132,-0.8341511662550865,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.737110+05:30,0.0888879149710759,-0.202746678134799,0.651713265427947,-0.1080414917197078,-2.7739938811972737,-9.405512500852346,-0.1196313723921775,-0.0019312488147988,-0.0538809448480606,-14.338233947753906,16.499473571777344,-51.93282318115234,0.531749837820627,0.0720837353044474,-0.1235161849869508,-0.8347393213940394,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.762110+05:30,0.0602993786047678,-0.2127767815008759,0.2444102293878793,-0.0978583532163873,-2.7370293014153835,-9.416447151842712,-0.1588503569364547,0.0236094780266284,-0.0313353687524795,-14.343360900878906,16.61450958251953,-52.14568328857422,0.5315621012204884,0.0714333704823802,-0.1216226988474455,-0.8351927017914872,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.787110+05:30,-0.0251581143930554,-0.1667556195601821,-0.0676058017611503,-0.1023331605428829,-2.710027020460367,-9.424206095406412,-0.0831471011042594,-0.075029656291008,-0.0560069233179092,-14.4202880859375,16.893203735351562,-52.05382537841797,0.5311561540727296,0.0704039929749181,-0.1205921957008336,-0.8356876554376274,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.812110+05:30,0.0938986284057144,-0.0918041312113404,0.1114858600199222,-0.1205341310081072,-2.6936998627766964,-9.428671258121728,-0.0600742138922214,-0.1035020947456359,-0.0497281998395919,-14.141273498535156,17.020118713378906,-51.96419525146485,0.5305122179496817,0.0690524454806719,-0.120429747801299,-0.8362328337704383,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.837110+05:30,0.0521187481634318,-0.0839668617144226,0.0347194312036037,-0.1380107783873099,-2.6865733718976377,-9.430464571279288,-0.0031753680668771,-0.0716149359941482,-0.0510167703032493,-14.638641357421877,16.77989959716797,-51.867652893066406,0.5298744883190007,0.0679974200426704,-0.1206502070371307,-0.8366916782158594,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.862110+05:30,0.0596772189852781,-0.1664990144506096,0.2075748289436101,-0.1449706531283445,-2.6845462499842045,-9.430937449488043,-0.0375852175056934,-0.0011231714161112,-0.0420931987464427,-14.8095703125,16.802383422851562,-51.762168884277344,0.5293297064141861,0.0675584898055213,-0.1207967971811729,-0.8370507872880611,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.887110+05:30,-0.0003128379419911,-0.2189581004843115,0.33676410343647,-0.1352588858632836,-2.662164322306216,-9.437423888897897,-0.1491627395153045,0.0545119270682334,-0.0270459428429603,-14.853775024414062,16.983665466308594,-51.87329864501953,0.5290961435628301,0.0673077555075016,-0.1195615038412711,-0.8373960245382193,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.912110+05:30,0.0489194954643957,-0.2009466429755091,-0.0216460146188735,-0.1213441139504313,-2.6212185639336703,-9.449066980418564,-0.1813935041427612,0.0478104203939437,-0.0281409043818712,-14.607780456542969,17.323287963867188,-51.886375427246094,0.5290629854356537,0.0667402420746955,-0.1173771076408485,-0.8377712345193468,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.937110+05:30,0.056408682176005,-0.1377244631260633,-0.166679339453578,-0.1102782377958297,-2.582687173226476,-9.459806985619664,-0.1556249856948852,0.0276286602020263,-0.0421056598424911,-14.747726440429688,17.334701538085938,-51.90756988525391,0.528885343761228,0.0660998040406538,-0.1153901337466981,-0.838210127778366,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.962110+05:30,0.1203740816081874,-0.2119993673875927,0.0231751238822937,-0.0989758768710773,-2.542380005018413,-9.470844512462616,-0.1810564696788787,0.0739237442612648,-0.0124523099511861,-14.760406494140623,17.51983642578125,-51.82563018798828,0.5287501229390446,0.0654275624350204,-0.1133161882894372,-0.8386310195993046,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:17.987110+05:30,-0.0296908898513298,-0.2674184722706675,0.0877881735682487,-0.0768510840256232,-2.5022239357188343,-9.481737662398814,-0.1515523344278335,0.0781262591481208,-0.0248003117740154,-14.633895874023438,17.942298889160156,-51.736793518066406,0.5289134147505195,0.06527204124266,-0.1109300053078767,-0.8388592110816958,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.012110+05:30,-0.1265157809672877,-0.0842266816943883,0.0084323127806186,-0.0677138332794653,-2.4747256879404187,-9.4890213896662,-0.0738374218344688,0.0181028395891189,-0.0335901752114295,-14.74493408203125,17.93250274658203,-51.833290100097656,0.5287284119850607,0.0648659743023513,-0.1094849083532348,-0.8391970911531236,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.037110+05:30,-0.0554495411205338,-0.1989887869060039,0.1119546465754508,-0.05872394598159,-2.46066998232007,-9.492736026275155,-0.0599492713809013,0.0381748564541339,-0.0130819454789161,-14.724525451660156,18.06817626953125,-51.878196716308594,0.5285626229569289,0.0648375249790885,-0.1086335513525662,-0.8394143180899564,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.062110+05:30,-0.1626883883875794,-0.1679291933842003,0.1157791732996702,-0.0459064495198428,-2.4478857579402624,-9.496111640188095,-0.0477255992591381,0.0664855167269706,-0.0139226140454411,-14.604011535644531,18.16172790527344,-51.933868408203125,0.5285662333010622,0.0650337331658386,-0.1077203539438119,-0.8395145354127702,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.087110+05:30,-0.1423850022830069,-0.1666091968268156,0.0742617525190114,-0.0277529668915784,-2.436785687255114,-9.4990360032022,-0.0370043218135833,0.0785220861434936,-0.0164457764476537,-14.484947204589844,18.180084228515625,-51.78536987304688,0.5285424648676154,0.0655062317193312,-0.1067373876458589,-0.8396183541375254,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.112110+05:30,-0.0353862382489955,-0.062149289920926,0.0264408476799726,-0.011899268513621,-2.431411593001336,-9.500446454522011,-0.0187587887048721,0.0260682627558708,-0.0248992517590522,-14.429763793945312,18.273521423339844,-51.62882995605469,0.5284471156347396,0.0660317044458126,-0.1060747778191253,-0.8397211161353938,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.137110+05:30,-0.0390675251442007,-0.1077323527052998,0.1815028145760297,-0.0143531199476332,-2.428325755815208,-9.501232051941752,-0.0087831187993288,-0.0484552420675754,-0.0303803030401468,-14.203330993652344,18.22623443603516,-51.55807495117188,0.5281227160987876,0.0657968682184446,-0.1060318341243253,-0.8399490171424568,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.162110+05:30,-0.0166988382569863,-0.1541496743567287,0.1568593717068433,-0.0225062139280722,-2.425153555519879,-9.502026417189835,-0.0233543720096349,0.0037762131541967,-0.0109655922278761,-14.53620147705078,18.32392883300781,-51.46397399902344,0.5278457496509409,0.0653176974565446,-0.1061370412195514,-0.8401473217501353,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.187110+05:30,-0.094285097839497,-0.1312853699892759,0.2537298463970422,-0.0014829532972602,-2.412105127245933,-9.505373974052072,-0.0956526100635528,0.1528064608573913,0.0036164461635053,-14.262413024902344,18.391334533691406,-51.42515563964844,0.5279865841599432,0.0658819179449359,-0.1049780149685877,-0.8401603306163989,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.212110+05:30,-0.0278352086647995,-0.1539445071734488,0.0197989254474639,0.0302294126082444,-2.386602729459852,-9.511761044740677,-0.0893943458795547,0.0926689803600311,0.0085287587717175,-14.289031982421877,18.382911682128903,-51.742462158203125,0.5283144242296356,0.0665827938045355,-0.1029654505382832,-0.8401480421670091,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.237110+05:30,-0.0234466502830735,-0.0863220465384423,-0.1695440812349319,0.0361658534525195,-2.3807531266488136,-9.513205982851982,0.0357422418892383,-0.0485129468142986,0.0042484984733164,-13.957534790039062,18.55431365966797,-51.64112854003906,0.5284495421039231,0.0666925751682033,-0.1025357138078067,-0.8401069565682863,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
2026-06-10 19:17:18.262110+05:30,-0.0846616573118604,-0.2162383201315998,0.3022872488170862,0.008945000697489,-2.3928429390236734,-9.510237196174264,0.0372314788401126,-0.1582722067832946,-0.004945000167936,-14.103614807128906,18.526145935058597,-51.72540283203125,0.5281982216416102,0.0658186133852737,-0.103830483542413,-0.8401748688895292,23.063713079339884,72.65236317186863,0.7919999957084656,275.2734375,21.767766507464174
